GeneID	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000070511	0.0192342155020919	0.13148160395687	0.326894673479079	11	25497862	25512444	1	protein_coding	si:dkey-183j2.10	si:dkey-183j2.10 [Source:ZFIN;Acc:ZDB-GENE-130530-729]
ENSDARG00000056984	0.0192430824681626	0.13148160395687	0.238474020212542	14	21626496	21635158	-1	protein_coding	rad9a	RAD9 checkpoint clamp component A [Source:ZFIN;Acc:ZDB-GENE-040426-935]
ENSDARG00000063018	0.0192433296625402	0.13148160395687	-0.296412335235587	2	10258280	10264755	-1	protein_coding	fam78ba	family with sequence similarity 78, member B a [Source:ZFIN;Acc:ZDB-GENE-140227-3]
ENSDARG00000078658	0.0192556110020258	0.131509419528395	0.146209529688941	10	35067354	35108347	-1	protein_coding	supt20	SPT20 homolog, SAGA complex component [Source:ZFIN;Acc:ZDB-GENE-091204-264]
ENSDARG00000039843	0.019260771575482	0.131509419528395	-0.216430381230458	4	3442338	3462052	1	protein_coding	znf800b	zinc finger protein 800b [Source:ZFIN;Acc:ZDB-GENE-040426-1166]
ENSDARG00000034670	0.0193510308076252	0.132079849762941	0.127864410201021	16	49797003	49866653	1	protein_coding	ube2e2	ubiquitin-conjugating enzyme E2E 2 [Source:ZFIN;Acc:ZDB-GENE-040801-237]
ENSDARG00000037675	0.019374872886409	0.132177855062229	0.117073051880551	14	5281195	5335627	-1	protein_coding	npm1b	nucleophosmin 1b (nucleolar phosphoprotein B23, numatrin) [Source:ZFIN;Acc:ZDB-GENE-080723-7]
ENSDARG00000009624	0.0193788284276075	0.132177855062229	-0.289559417384118	12	28021309	28022556	1	protein_coding	UTS2R	urotensin 2 receptor [Source:HGNC Symbol;Acc:HGNC:4468]
ENSDARG00000091896	0.0194197722897079	0.132411209951766	0.324552947074767	22	2201669	2207827	1	protein_coding	si:dkey-4c15.4	si:dkey-4c15.4 [Source:ZFIN;Acc:ZDB-GENE-050420-348]
ENSDARG00000099371	0.0194319911002422	0.13244861293585	0.210943811178362	3	6753948	6783800	1	protein_coding	cygb1	cytoglobin 1 [Source:ZFIN;Acc:ZDB-GENE-020513-1]
ENSDARG00000103754	0.0194565692238263	0.132539594248376	0.149188341467671	22	23520362	23556045	1	protein_coding	aspm	abnormal spindle microtubule assembly [Source:ZFIN;Acc:ZDB-GENE-050208-620]
ENSDARG00000103846	0.0194588149148142	0.132539594248376	-0.191791223653285	5	2440676	2448586	1	protein_coding	hspa5	heat shock protein 5 [Source:ZFIN;Acc:ZDB-GENE-031001-11]
ENSDARG00000039034	0.0195378754244008	0.133032034431771	0.122825504423949	13	46040854	46043886	1	protein_coding	marcksl1a	MARCKS-like 1a [Source:ZFIN;Acc:ZDB-GENE-040426-2146]
ENSDARG00000086585	0.0195558341614622	0.133108240065786	-0.302096694856687	14	7969001	8131955	1	protein_coding	nrg2b	neuregulin 2b [Source:ZFIN;Acc:ZDB-GENE-090205-2]
ENSDARG00000102304	0.0195780829163822	0.133213583205865	0.194928169713514	23	45441637	45486757	-1	protein_coding	ENSDARG00000102304	
ENSDARG00000013734	0.0195971650842619	0.133297314789943	0.254525179782568	16	42925929	42939674	1	protein_coding	polr3glb	polymerase (RNA) III (DNA directed) polypeptide G like b [Source:ZFIN;Acc:ZDB-GENE-041010-32]
ENSDARG00000099307	0.019637758295958	0.133492603998698	0.306767760152095	6	22049538	22052625	1	protein_coding	si:dkey-10p5.10	si:dkey-10p5.10 [Source:ZFIN;Acc:ZDB-GENE-120215-130]
ENSDARG00000086685	0.0196394487302238	0.133492603998698	-0.299835996028293	9	24089834	24091346	1	protein_coding	trim63b	tripartite motif containing 63b [Source:ZFIN;Acc:ZDB-GENE-040426-1003]
ENSDARG00000020702	0.0196587011792554	0.133549761417065	0.135824734308995	8	31006941	31023603	1	protein_coding	odf2b	outer dense fiber of sperm tails 2b [Source:ZFIN;Acc:ZDB-GENE-041008-119]
ENSDARG00000032103	0.019661436076652	0.133549761417065	0.121983811398753	18	39191489	39207433	-1	protein_coding	mapk6	mitogen-activated protein kinase 6 [Source:ZFIN;Acc:ZDB-GENE-050420-7]
ENSDARG00000099846	0.0196813640052151	0.133638975266339	-0.24821336427733	16	21894728	21933505	1	protein_coding	si:ch211-154o6.3	si:ch211-154o6.3 [Source:ZFIN;Acc:ZDB-GENE-030131-1030]
ENSDARG00000101986	0.0197013709763464	0.13369844298726	-0.297909170580486	22	1153396	1165267	1	protein_coding	irf6	interferon regulatory factor 6 [Source:ZFIN;Acc:ZDB-GENE-040426-1137]
ENSDARG00000103952	0.0197045679922294	0.13369844298726	0.30267974251523	4	71005048	71024108	1	protein_coding	CABZ01054392.2	
ENSDARG00000027345	0.0197105121581543	0.13369844298726	-0.250961038175882	5	37339568	37363610	-1	protein_coding	mpzl2b	myelin protein zero-like 2b [Source:ZFIN;Acc:ZDB-GENE-030131-8774]
ENSDARG00000022564	0.0197484799977068	0.133882002716871	0.13803489174753	18	27327026	27334221	-1	protein_coding	zgc:56106	zgc:56106 [Source:ZFIN;Acc:ZDB-GENE-040426-904]
ENSDARG00000092918	0.0197530021268333	0.133882002716871	-0.267938278394296	14	32443658	32447732	1	lincRNA	si:rp71-46j2.3	si:rp71-46j2.3 [Source:ZFIN;Acc:ZDB-GENE-030616-71]
ENSDARG00000099476	0.0197606021302374	0.133882002716871	-0.322410561853841	6	22792235	22799889	-1	protein_coding	zgc:174863	zgc:174863 [Source:ZFIN;Acc:ZDB-GENE-080204-87]
ENSDARG00000033436	0.0197647977169333	0.133882002716871	-0.325582167977281	16	32060522	32072303	1	protein_coding	mboat7	membrane bound O-acyltransferase domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-040426-1516]
ENSDARG00000061070	0.0198365431492559	0.134321735039247	0.223317462381096	13	29379679	29393595	1	protein_coding	chst3a	carbohydrate (chondroitin 6) sulfotransferase 3a [Source:ZFIN;Acc:ZDB-GENE-090312-180]
ENSDARG00000103016	0.0198451063304256	0.134333477847833	-0.324724087341881	6	25248210	25249971	1	protein_coding	si:ch211-180m24.1	
ENSDARG00000025302	0.0198661853768072	0.134429904556992	0.248398987491661	15	18194087	18219969	1	protein_coding	dixdc1a	DIX domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-030721-2]
ENSDARG00000096778	0.019877409345298	0.134459600836092	0.282366360656328	20	43501353	43513280	-1	antisense	si:dkey-14a7.6	si:dkey-14a7.6 [Source:ZFIN;Acc:ZDB-GENE-130531-50]
ENSDARG00000054619	0.0199264989900252	0.134745328852796	-0.217751465392968	5	38237018	38486615	1	protein_coding	fras1	Fraser extracellular matrix complex subunit 1 [Source:ZFIN;Acc:ZDB-GENE-060526-68]
ENSDARG00000104089	0.0199694508856108	0.134989370574175	-0.270393246592212	19	18960525	19029704	-1	protein_coding	p3h4	prolyl 3-hydroxylase family member 4 (non-enzymatic) [Source:ZFIN;Acc:ZDB-GENE-030131-1599]
ENSDARG00000029689	0.0199807487106409	0.135019343142225	0.271889767873817	11	36722153	36768292	1	protein_coding	tkta	transketolase a [Source:ZFIN;Acc:ZDB-GENE-130530-578]
ENSDARG00000005274	0.0199974567931317	0.135085842231351	0.213344708887287	25	21001021	21017559	1	protein_coding	rad52	RAD52 homolog, DNA repair protein [Source:ZFIN;Acc:ZDB-GENE-050731-10]
ENSDARG00000013853	0.0200050470486569	0.135090724508798	0.153504011522051	5	32324516	32346102	1	protein_coding	lmo4a	LIM domain only 4a [Source:ZFIN;Acc:ZDB-GENE-010702-1]
ENSDARG00000102898	0.0200608060552848	0.135420767300448	-0.295821769284208	16	4330179	4335760	1	protein_coding	ENSDARG00000102898	
ENSDARG00000091595	0.0200716349725008	0.135447386464516	0.200058942091738	20	51834473	51843328	-1	protein_coding	CABZ01079490.1	
ENSDARG00000077400	0.020090642960025	0.135529162437123	-0.276101392194451	23	849526	891460	-1	protein_coding	rbm10	RNA binding motif protein 10 [Source:ZFIN;Acc:ZDB-GENE-100922-245]
ENSDARG00000051763	0.0201140733201654	0.135640704930056	-0.257623169866548	25	34410618	34433199	1	protein_coding	sntb2	syntrophin, beta 2 [Source:ZFIN;Acc:ZDB-GENE-131121-511]
ENSDARG00000076903	0.0201729015342552	0.135932652165521	-0.193003917058237	13	32511090	32517966	-1	protein_coding	bend3	BEN domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-090312-181]
ENSDARG00000014428	0.0201760441404407	0.135932652165521	0.112107373530592	13	4104072	4175145	-1	protein_coding	ppp2r5d	protein phosphatase 2, regulatory subunit B', delta [Source:ZFIN;Acc:ZDB-GENE-040426-2568]
ENSDARG00000011262	0.0201780969103412	0.135932652165521	0.20261823971104	11	34900842	34909179	-1	protein_coding	traip	TRAF-interacting protein [Source:ZFIN;Acc:ZDB-GENE-040801-30]
ENSDARG00000067913	0.0202021374467072	0.136048012911392	0.162266576761618	20	50092005	50125386	1	protein_coding	ints9	integrator complex subunit 9 [Source:ZFIN;Acc:ZDB-GENE-061013-129]
ENSDARG00000059729	0.0202126600173579	0.136072291307819	-0.286387352899599	5	12927609	12969090	1	protein_coding	si:ch211-89f7.1	si:ch211-89f7.1 [Source:ZFIN;Acc:ZDB-GENE-060526-180]
ENSDARG00000051756	0.0202217482168258	0.136086900161882	0.186448432403513	25	36857607	36864690	-1	protein_coding	pdhx	pyruvate dehydrogenase complex, component X [Source:ZFIN;Acc:ZDB-GENE-040426-1539]
ENSDARG00000017047	0.0202346039983746	0.136126845161432	-0.324237805904964	10	10780642	10824572	1	protein_coding	slc27a4	solute carrier family 27 (fatty acid transporter), member 4 [Source:ZFIN;Acc:ZDB-GENE-050417-248]
ENSDARG00000100908	0.0202507429311679	0.136144448098326	0.318299371838366	22	34809193	34843257	1	protein_coding	lcor	ligand dependent nuclear receptor corepressor [Source:ZFIN;Acc:ZDB-GENE-061201-6]
ENSDARG00000100481	0.020251062738839	0.136144448098326	0.12702821053285	10	35640787	35669892	-1	protein_coding	smg6	SMG6 nonsense mediated mRNA decay factor [Source:ZFIN;Acc:ZDB-GENE-081107-52]
ENSDARG00000055659	0.0203639994271967	0.136856929529343	0.192818866171027	9	34339529	34353191	1	protein_coding	gpr161	G protein-coupled receptor 161 [Source:ZFIN;Acc:ZDB-GENE-030616-58]
ENSDARG00000087203	0.0204409957859345	0.137285179305725	0.323009519457453	9	49288784	49339033	-1	protein_coding	STK39	serine/threonine kinase 39 [Source:HGNC Symbol;Acc:HGNC:17717]
ENSDARG00000045527	0.0204475513310176	0.137285179305725	0.133762813797546	4	25840714	25869810	-1	protein_coding	nr2c1	nuclear receptor subfamily 2, group C, member 1 [Source:ZFIN;Acc:ZDB-GENE-041210-198]
ENSDARG00000009557	0.0204486592123316	0.137285179305725	0.157105526180174	8	48827313	48859003	-1	protein_coding	wrap73	WD repeat containing, antisense to TP73 [Source:ZFIN;Acc:ZDB-GENE-030131-6313]
ENSDARG00000000069	0.0204882184476687	0.137503836603238	0.152511435359587	24	21925116	21958411	-1	protein_coding	dap	death-associated protein [Source:ZFIN;Acc:ZDB-GENE-000511-3]
ENSDARG00000055630	0.0205140019302825	0.137599508222805	-0.296740026454814	12	13685437	13692198	-1	protein_coding	foxh1	forkhead box H1 [Source:ZFIN;Acc:ZDB-GENE-000616-15]
ENSDARG00000042727	0.0205164637088855	0.137599508222805	-0.307234408496347	15	25149556	25158761	-1	protein_coding	exo5	exonuclease 5 [Source:ZFIN;Acc:ZDB-GENE-051113-108]
ENSDARG00000015252	0.0205456039155705	0.137747980444167	0.191210362394644	2	17595590	17721726	-1	protein_coding	st3gal3b	ST3 beta-galactoside alpha-2,3-sialyltransferase 3b [Source:ZFIN;Acc:ZDB-GENE-050411-13]
ENSDARG00000104868	0.0205580158489379	0.137764829280693	-0.317919690603879	5	64814584	64917363	1	protein_coding	KCNT1 (1 of many)	potassium sodium-activated channel subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:18865]
ENSDARG00000100359	0.0205621238761687	0.137764829280693	0.154242832360144	17	49381028	49427781	1	protein_coding	AREL1	apoptosis resistant E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20363]
ENSDARG00000060951	0.0205737011861541	0.137795463409206	0.162040943291158	25	8400775	8436187	-1	protein_coding	polg	polymerase (DNA directed), gamma [Source:ZFIN;Acc:ZDB-GENE-060303-1]
ENSDARG00000098661	0.0206477581077552	0.138244400863734	0.323131102054604	2	1055732	1061664	1	protein_coding	AL935300.1	
ENSDARG00000009823	0.0206608404839845	0.138253610188059	0.177034151320229	16	33639086	33641955	1	protein_coding	pou3f1	POU class 3 homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-980526-372]
ENSDARG00000004782	0.0206631901760405	0.138253610188059	0.245574723873657	13	13085956	13163718	-1	protein_coding	fgfr3	fibroblast growth factor receptor 3 [Source:ZFIN;Acc:ZDB-GENE-000816-1]
ENSDARG00000101199	0.0206789488911991	0.138312003957422	-0.323706733758292	12	5080972	5085382	-1	protein_coding	rbp4	retinol binding protein 4, plasma [Source:ZFIN;Acc:ZDB-GENE-000210-19]
ENSDARG00000074688	0.0206944437439288	0.138354737119316	0.132292646432785	12	26943400	26969976	1	protein_coding	fbrs	fibrosin [Source:ZFIN;Acc:ZDB-GENE-111207-1]
ENSDARG00000042332	0.0206994047756671	0.138354737119316	0.247142425221711	15	17094451	17112800	1	protein_coding	plin2	perilipin 2 [Source:ZFIN;Acc:ZDB-GENE-050913-12]
ENSDARG00000100666	0.0207078735289525	0.138364327509519	0.144344853884723	12	18805191	18839617	-1	protein_coding	ep300a	E1A binding protein p300 a [Source:ZFIN;Acc:ZDB-GENE-080403-16]
ENSDARG00000057417	0.0207384783452791	0.138462498641866	-0.318738759495921	12	9481407	9500735	-1	protein_coding	nudt13	nudix (nucleoside diphosphate linked moiety X)-type motif 13 [Source:ZFIN;Acc:ZDB-GENE-040724-60]
ENSDARG00000079004	0.0207387602358871	0.138462498641866	-0.207400361329273	12	3199927	3217223	-1	protein_coding	ENSDARG00000079004	
ENSDARG00000023190	0.0207436827562188	0.138462498641866	0.102699686198665	15	1631599	1657576	-1	protein_coding	kpna4	karyopherin alpha 4 (importin alpha 3) [Source:ZFIN;Acc:ZDB-GENE-030131-5584]
ENSDARG00000040156	0.0207621297003817	0.13853862053467	0.316106888996826	6	46980636	47386724	-1	protein_coding	grm4	glutamate receptor, metabotropic 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5781]
ENSDARG00000086866	0.0208096571202262	0.138808669112231	-0.314674526896885	8	49986391	50009843	1	protein_coding	gfpt1	glutamine--fructose-6-phosphate transaminase 1 [Source:ZFIN;Acc:ZDB-GENE-070423-1]
ENSDARG00000103727	0.0208288867557954	0.138860339357045	0.311083655191501	23	45228644	45250890	-1	protein_coding	TFR2	transferrin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11762]
ENSDARG00000021664	0.020831521602493	0.138860339357045	0.19352819121619	20	35305976	35343281	-1	protein_coding	fzd3a	frizzled class receptor 3a [Source:ZFIN;Acc:ZDB-GENE-990415-225]
ENSDARG00000035340	0.0209732883239253	0.139748720260351	0.277418131122392	5	36374617	36398359	1	protein_coding	zgc:194261	zgc:194261 [Source:ZFIN;Acc:ZDB-GENE-080723-77]
ENSDARG00000054036	0.0209806904408202	0.139748720260351	-0.29710833541295	10	41844074	41990932	1	protein_coding	rnf34b	ring finger protein 34b [Source:ZFIN;Acc:ZDB-GENE-071004-31]
ENSDARG00000042057	0.0209877786743635	0.139748720260351	0.160022952395825	20	34485546	34496563	1	protein_coding	trmt1l	tRNA methyltransferase 1-like [Source:ZFIN;Acc:ZDB-GENE-041014-189]
ENSDARG00000101602	0.0209997828508708	0.139748720260351	-0.165099494553994	16	2327820	2342740	1	protein_coding	preb	prolactin regulatory element binding [Source:ZFIN;Acc:ZDB-GENE-040718-385]
ENSDARG00000060030	0.021010810755888	0.139748720260351	0.171320485989057	3	32582443	32610864	1	protein_coding	setd1a	SET domain containing 1A [Source:ZFIN;Acc:ZDB-GENE-080521-4]
ENSDARG00000045947	0.0210168495196754	0.139748720260351	-0.29661150070216	12	4340966	4444705	-1	protein_coding	ENSDARG00000045947	
ENSDARG00000102404	0.0210267006332922	0.139748720260351	0.163717429612131	21	136927	139374	1	protein_coding	TBC1D13	TBC1 domain family member 13 [Source:HGNC Symbol;Acc:HGNC:25571]
ENSDARG00000020708	0.0210326889048808	0.139748720260351	0.237221036861134	25	7748043	7756786	1	protein_coding	mdkb	midkine b [Source:ZFIN;Acc:ZDB-GENE-010131-6]
ENSDARG00000031100	0.0210357399797868	0.139748720260351	-0.229318386261765	20	34417756	34438304	1	protein_coding	ivns1abpa	influenza virus NS1A binding protein a [Source:ZFIN;Acc:ZDB-GENE-031222-2]
ENSDARG00000018637	0.0210358375624472	0.139748720260351	-0.235356301335735	24	18299770	18302185	-1	protein_coding	sec61g	Sec61 translocon gamma subunit [Source:ZFIN;Acc:ZDB-GENE-040718-203]
ENSDARG00000071010	0.0210609616906116	0.139868392105341	-0.258247210994671	19	7798524	7831270	1	protein_coding	tuft1b	tuftelin 1b [Source:ZFIN;Acc:ZDB-GENE-060503-150]
ENSDARG00000078441	0.0210804890711778	0.139950827039871	0.140210685274436	10	6822414	6915560	-1	protein_coding	ppip5k2	diphosphoinositol pentakisphosphate kinase 2 [Source:ZFIN;Acc:ZDB-GENE-091204-125]
ENSDARG00000104806	0.0210933232121028	0.139988785730524	0.150668832259379	KN150273.1	28692	68022	1	protein_coding	fbxw11a	F-box and WD repeat domain containing 11a [Source:ZFIN;Acc:ZDB-GENE-030131-6305]
ENSDARG00000098798	0.02116313940191	0.140404760598641	0.273141701564115	19	20209462	20210673	1	transcribed_unprocessed_pseudogene	si:dkey-25e11.10	si:dkey-25e11.10 [Source:ZFIN;Acc:ZDB-GENE-091204-163]
ENSDARG00000091598	0.0211751296526763	0.140436943829331	-0.321838120072094	20	51583091	51586001	-1	protein_coding	si:ch73-91k6.2	si:ch73-91k6.2 [Source:ZFIN;Acc:ZDB-GENE-050208-270]
ENSDARG00000061587	0.0212049596129182	0.140557043583177	0.177255503568766	25	32085766	32108458	1	protein_coding	ctdspl2a	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2a [Source:ZFIN;Acc:ZDB-GENE-061013-647]
ENSDARG00000097523	0.021207529121797	0.140557043583177	0.15073014318638	3	59855208	59884369	-1	protein_coding	si:ch73-364h19.1	si:ch73-364h19.1 [Source:ZFIN;Acc:ZDB-GENE-031010-45]
ENSDARG00000003008	0.0212191471928523	0.140586677140653	-0.215662993489496	12	25549120	25678872	1	protein_coding	prkcea	protein kinase C, epsilon a [Source:ZFIN;Acc:ZDB-GENE-030131-8191]
ENSDARG00000063466	0.0212474041390221	0.140726493878352	0.129287310508976	11	306674	460034	-1	protein_coding	isy1	ISY1 splicing factor homolog [Source:ZFIN;Acc:ZDB-GENE-030131-5864]
ENSDARG00000100742	0.0212564135560055	0.140738778546006	-0.148379653123729	10	6494976	6516856	1	protein_coding	reep5	receptor accessory protein 5 [Source:ZFIN;Acc:ZDB-GENE-030131-9181]
ENSDARG00000038976	0.0212915632079219	0.14092407128635	0.193465802624517	7	13400637	13416937	-1	protein_coding	pdcd7	programmed cell death 7 [Source:ZFIN;Acc:ZDB-GENE-040728-3]
ENSDARG00000078770	0.0213289163574262	0.141123818925977	0.321969476405103	20	47020670	47042854	1	protein_coding	ENSDARG00000078770	
ENSDARG00000027418	0.0213495949860423	0.141213141550248	-0.199377405887788	15	9339106	9345899	-1	protein_coding	trappc4	trafficking protein particle complex 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1734]
ENSDARG00000102234	0.0213680916345346	0.141287976653086	-0.314076640237227	18	44892623	44914717	-1	protein_coding	si:ch211-71n6.4	si:ch211-71n6.4 [Source:ZFIN;Acc:ZDB-GENE-091204-213]
ENSDARG00000074639	0.0213992092497097	0.141446184526559	-0.297800224781855	24	56416	69612	-1	protein_coding	ENSDARG00000074639	
ENSDARG00000014053	0.0214425445896957	0.141685016669098	-0.320282297726431	21	6829154	6891310	1	protein_coding	olfm1b	olfactomedin 1b [Source:ZFIN;Acc:ZDB-GENE-040801-228]
ENSDARG00000070471	0.0214841024759126	0.141911947549925	0.168015313636288	6	46723658	46733498	-1	protein_coding	tarbp2	TAR (HIV) RNA binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-8085]
ENSDARG00000078434	0.0215032660474634	0.14199085143325	0.315043897848573	8	19945627	19968980	1	protein_coding	znf692	zinc finger protein 692 [Source:ZFIN;Acc:ZDB-GENE-081104-484]
ENSDARG00000051953	0.0215614752192892	0.142327442630416	0.149562281110047	5	69106141	69130820	1	protein_coding	ythdc1	YTH domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-041114-114]
ENSDARG00000013542	0.0215746623757405	0.142366717072523	0.144906234853572	20	13885547	13978360	1	protein_coding	lpgat1	lysophosphatidylglycerol acyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2906]
ENSDARG00000059786	0.021586692675945	0.142381117465635	-0.30505156105622	1	55884741	55887844	-1	protein_coding	CABZ01059408.1	
ENSDARG00000002216	0.0215922127968888	0.142381117465635	-0.186914348928514	5	71503524	71539865	-1	protein_coding	tbx3a	T-box 3a [Source:ZFIN;Acc:ZDB-GENE-070209-80]
ENSDARG00000034001	0.021603066395672	0.142381117465635	0.184814345768502	18	17054452	17085998	-1	protein_coding	tango6	transport and golgi organization 6 homolog (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-050419-237]
ENSDARG00000103996	0.0216114355959444	0.142381117465635	0.128534097139944	14	38471530	38487128	-1	protein_coding	spdl1	spindle apparatus coiled-coil protein 1 [Source:ZFIN;Acc:ZDB-GENE-070928-7]
